web-scraper-order,web-scraper-start-url,aircraft_type,aircraft_type-href,aircraft_comments
"1612887634-22141","https://www.seatguru.com/airlines/Delta_Airlines/information.php","Boeing 737-900ER (739)","https://www.seatguru.com/airlines/Delta_Airlines/Delta_Airlines_Boeing_737-900ER.php","We were upgraded to Comfort, my husband has claustrophobia, prefers aisle seat, but thought seat 11F would be good because on bulkhead; when he got to seat, could not sit there because of the reduced legroom and seat width; fortunately was able to move over to 10B, even though a middle seat, more leg room and ability get up. I, unfortunately, was in 12A and a very. very large, disabled passenger was in 12C and I was unable to get out on a 5.5 hr flight; I couldn't take my husband's abandoned seat as another passenger had moved into that seat. We would have been much, MUCH better off with our original seats 15 C and 15 D - upgrading is NOT always a good thing!!!"
"1612887439-17878","https://www.seatguru.com/airlines/American_Airlines/information.php","Airbus A321 (321) Layout 2","https://www.seatguru.com/airlines/American_Airlines/American_Airlines_Airbus_A321_V3.php","So much hate for this plane...  Sure, it's older and a bit shabby.  Then again, I had one of the only 2 ""green"" seats.  23F has no seat in front of it, so loads of legroom.  Underseat storage under 21F.  The row DOES recline.  Even with the armrest/tray the seat felt wider than similar Boeing seats.  Maybe it isn't, but felt like it, but then, I'm just ""American-sized,"" not super-fat.  I had this on a 4hr DFW-SFO flight and was comfortable enough to sleep the whole way."
"1612887495-18866","https://www.seatguru.com/airlines/Air_France/information.php","Boeing 787-9 (789)","https://www.seatguru.com/airlines/Air_France/Air_France_Boeing_787-9.php","After being familiar with the similar 1+2+1 layout of the 777-300 four-class version, I was disappointed to find that the seat on the 787-9 is similar but smaller; the difference really made me feel claustrophobic.  The shelf space is smaller, the storage box is smaller, the foot room is less, and even the food tray is smaller (no room to put a glass on it).  Even though the 787-9 plane is not as wide, I think a larger seat pitch should have been possible to give more space."
"1612887517-19225","https://www.seatguru.com/airlines/Air_France/information.php","Airbus A340-300 (343)","https://www.seatguru.com/airlines/Air_France/Air_France_Airbus_A340-300_International_Long_Haul.php","I chose the bulkhead seat for the extra legroom.  There was plenty of leg room, but to utilize it, I had to place my feet in the aisle of the first class cabin.   This was not comfortable to sleep, as I was persistently afraid of being stepped upon, or run into.   
There is no recline in any seat in Premium Economy.  The backs of the seats do not move.  The wider seat and arm rest are worth the money, but the tray table for the bulkhead seat is small and awkwardly positioned.  The traytables for the rest of premium economy are very large.   I could not have used a laptop in this seat."
"1612887383-16868","https://www.seatguru.com/airlines/Lufthansa/information.php","Airbus A380-800 (388)","https://www.seatguru.com/airlines/Lufthansa/Lufthansa_Airbus_A380_V3.php","I paid to secure this seat in the small economy section on the lower level when I booked. The only better section is probably the economy section on the upper level. I always chose an aisle seat in the centre section to limit the disruption from neighbours trying to get out. There was plenty of leg room, foot room and seat width. The seats are well padded and I didn't have any serious discomfort on the long flight from FRA to SIN. My only complaint was that the headphone socket on my seat was very slack. It was difficult to position the plug to make enough contact to get sound I could listen to. I would definitely fly this aircraft again."
"1612887425-17410","https://www.seatguru.com/airlines/American_Airlines/information.php","Embraer ERJ-175 (E75) Layout 2","https://www.seatguru.com/airlines/American_Airlines/American_Airlines_Embraer_EMB-175.php","I love this aircraft.  If you can get the first row of econ after first class you're in for a treat.  However if you look at the seat width charts you'll see ALL econ seats on these aircraft (e175 and e190, either config) are the widest econ seats AA offers.  Yeah pitch can be a pain but I tend to splurge on the first row of econ and it's usually a short enough flight that I don't need the tray."
"1612887561-19849","https://www.seatguru.com/airlines/British_Airways/information.php","Boeing 787-8 (788)","https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_787-8.php","I will never fly a 787 again.  Prior to flying I was so excited to fly this gorgeous looking plane.  I flew from Heathrow to Newark and was in stunned disbelief how uncomfortable the seating, width and actual cushion was.  It's truly a huge blemish on all the airliners that use the 3 by 3 by 3 seating configuration.  I'm 6 2 inches and 190 pounds and couldn't imagine a larger or heavy set person even fitting. In closing unless your buying me business or  first class, I'm avoiding at ALL costs.  HORRENDOUS !!!!"
"1612887580-20383","https://www.seatguru.com/airlines/British_Airways/information.php","Boeing 747-400 (744) Layout 1","https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_747-400_C.php","5E BA219 LHR-DEN Very comfortable middle seat ideally suited to a couple (5E/F). Very quiet despite galley behind, and no noisier than 4E on the return flight. Felt like more room than 4E too. Would definitely chose this seat again if travelling as a couple."
"1612887544-19391","https://www.seatguru.com/airlines/British_Airways/information.php","Airbus A320 (320) European","https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A320-200_D.php","Really good seat, highly recommend, beautiful view of the wing, very impressed by the service of the staff, window is also well placed and plenty of room and I'M 5ft 11"
"1612887589-20990","https://www.seatguru.com/airlines/Emirates_Airlines/information.php","Boeing 777-300ER (77W) Three Class Layout 2","https://www.seatguru.com/airlines/Emirates_Airlines/Emirates_Airlines_Boeing_777-300ER_3class_V2.php","I flew GLA-DXB, DXB-CPT and DXB-GLA on this plane in March/April and found it quite comfortable for both sitting and sleeping.  The extra mattress provided after take-off really does help in evening out any irregularities and the very slight angle of the lie-flat bed didn't affect me at all.
The service from the cabin crew was excellent and the meals of a high standard with a good choice of dishes.
Whilst the 2-3-2 layout is possibly not the best layout, I didn't find that sitting in the window seat presented any real issues in getting out into the aisle.
Personally I tend not to bother with the in -flight entertainment (ICE) but from what I looked at on this flight it was very extensive including the live TV which was very good in keeping up with world events via BBC World
When taken in conjunction with free chaufeur drive to and from the airport for business class customers I would certainly fly with Emirates and in this aircraft again."
"1612887445-18293","https://www.seatguru.com/airlines/American_Airlines/information.php","Airbus A319 (319)","https://www.seatguru.com/airlines/American_Airlines/American_Airlines_Airbus_A319.php","On winter 2013-2014, I flew BOG-DFW-ORD and return... I thought this AA's improvement was going to satisfy me, but no! This plane was extremely uncomfortable for a 5+ hr overnight flight. Seats are narrow, the plane feels really cramped, I couldn't even stretch my legs (I'm 6 ft tall)... Besides that, the returning flight was delayed for more than 15 hours at DFW, and flying this plane after waiting that time was like a nightmare (For this leg, I decided to pay more to travel on Main Cabin Extra, and at least I could stretch my legs)... I found out MD 80's domestic-used planes were more comfortable than A319 ones... Despite the fact that DFW airport is really easy to navigate for international passengers, I'll try to avoid this plane  overall the next time I travel to the US

Suggestion: If you can't avoid flying this plane, don't choose a window seat! Instead of that, choose an aisle one, even if you have to pay more for that..."
"1612887608-21564","https://www.seatguru.com/airlines/Delta_Airlines/information.php","Bombardier CRJ-700 (CR7)","https://www.seatguru.com/airlines/Delta_Airlines/Delta_Airlines_Canadair_CRJ700_E.php","Head compartment is reserved for aircraft equipment only"
"1612887514-19175","https://www.seatguru.com/airlines/Air_France/information.php","Airbus A380-800 (380)","https://www.seatguru.com/airlines/Air_France/Air_France_Airbus_A380_V2.php","Nice and spacious. Hardly no bothering from the lavatory behind the seat. Best of all was the cabin crew, best I had until now."
"1612887666-23039","https://www.seatguru.com/airlines/Delta_Airlines/information.php","Boeing 767-300ER (76L) Layout 2","https://www.seatguru.com/airlines/Delta_Airlines/Delta_Airlines_Boeing_767-300ER_76L_new.php","I think this seat has normal comfort+ recline. Definitely more than a standard economy seat."
